runid,m,eff_pop,n_pops,n_alleles
1132,0.001,300,100,10
1133,0.001,300,100,10
1134,0.001,300,100,10
1135,0.001,300,100,10
1136,0.001,300,100,10
1137,0.001,300,100,10
1138,0.001,300,100,10
1139,0.001,300,100,10
1140,0.001,300,100,10
1141,0.001,300,100,10
1142,0.001,300,100,10
1143,0.001,300,100,10
1144,0.001,300,100,10
1145,0.001,300,100,10
1146,0.001,300,100,10
1147,0.001,300,100,10
1148,0.001,300,100,10
1149,0.001,300,100,10
1150,0.001,1000,100,10
1151,0.001,1000,100,10
1152,0.001,1000,100,10
1153,0.001,1000,100,10
1154,0.001,1000,100,10
1155,0.001,1000,100,10
1156,0.001,1000,100,10
1157,0.001,1000,100,10
1158,0.001,1000,100,10
1159,0.001,1000,100,10
1160,0.001,1000,100,10
1161,0.001,1000,100,10
1162,0.001,1000,100,10
1163,0.001,1000,100,10
1164,0.001,1000,100,10
1165,0.001,1000,100,10
1166,0.001,1000,100,10
1167,0.001,1000,100,10
1168,0.001,1000,100,10
1169,0.001,1000,100,10
1170,0.001,1000,100,10
1171,0.001,1000,100,10
1172,0.001,1000,100,10
1173,0.001,1000,100,10
1174,0.001,1000,100,10
1175,0.001,1000,100,10
1176,0.001,1000,100,10
1177,0.001,1000,100,10
1178,0.001,1000,100,10
1179,0.001,1000,100,10
1180,0.001,1000,100,10
1181,0.001,1000,100,10
1182,0.001,1000,100,10
1183,0.001,1000,100,10
1184,0.001,1000,100,10
1185,0.001,1000,100,10
1186,0.001,1000,100,10
1187,0.001,1000,100,10
1188,0.001,1000,100,10
1189,0.001,1000,100,10
1190,0.001,1000,100,10
1191,0.001,1000,100,10
1192,0.001,1000,100,10
1193,0.001,1000,100,10
1194,0.001,1000,100,10
1195,0.001,1000,100,10
1196,0.001,1000,100,10
1197,0.001,1000,100,10
1198,0.001,1000,100,10
1199,0.001,1000,100,10
1200,0.001,30,10,30
1201,0.001,30,10,30
1202,0.001,30,10,30
1203,0.001,30,10,30
1204,0.001,30,10,30
1205,0.001,30,10,30
1206,0.001,30,10,30
1207,0.001,30,10,30
1208,0.001,30,10,30
1209,0.001,30,10,30
1210,0.001,30,10,30
1211,0.001,30,10,30
1212,0.001,30,10,30
1213,0.001,30,10,30
1214,0.001,30,10,30
1215,0.001,30,10,30
1216,0.001,30,10,30
1217,0.001,30,10,30
1218,0.001,30,10,30
1219,0.001,30,10,30
1220,0.001,30,10,30
1221,0.001,30,10,30
1222,0.001,30,10,30
1223,0.001,30,10,30
1224,0.001,30,10,30
1225,0.001,30,10,30
1226,0.001,30,10,30
1227,0.001,30,10,30
1228,0.001,30,10,30
1229,0.001,30,10,30
1230,0.001,30,10,30
1231,0.001,30,10,30
1232,0.001,30,10,30
1233,0.001,30,10,30
1234,0.001,30,10,30
1235,0.001,30,10,30
1236,0.001,30,10,30
1237,0.001,30,10,30
1238,0.001,30,10,30
1239,0.001,30,10,30
1240,0.001,30,10,30
1241,0.001,30,10,30
1242,0.001,30,10,30
1243,0.001,30,10,30
1244,0.001,30,10,30
1245,0.001,30,10,30
1246,0.001,30,10,30
1247,0.001,30,10,30
1248,0.001,30,10,30
1249,0.001,30,10,30
1250,0.001,100,10,30
1251,0.001,100,10,30
1252,0.001,100,10,30
1253,0.001,100,10,30
1254,0.001,100,10,30
1255,0.001,100,10,30
1256,0.001,100,10,30
1257,0.001,100,10,30
1258,0.001,100,10,30
1259,0.001,100,10,30
1260,0.001,100,10,30
1261,0.001,100,10,30
1262,0.001,100,10,30
1263,0.001,100,10,30
1264,0.001,100,10,30
1265,0.001,100,10,30
1266,0.001,100,10,30
1267,0.001,100,10,30
1268,0.001,100,10,30
1269,0.001,100,10,30
1270,0.001,100,10,30
1271,0.001,100,10,30
1272,0.001,100,10,30
1273,0.001,100,10,30
1274,0.001,100,10,30
1275,0.001,100,10,30
1276,0.001,100,10,30
1277,0.001,100,10,30
1278,0.001,100,10,30
1279,0.001,100,10,30
1280,0.001,100,10,30
1281,0.001,100,10,30
1282,0.001,100,10,30
1283,0.001,100,10,30
1284,0.001,100,10,30
1285,0.001,100,10,30
1286,0.001,100,10,30
1287,0.001,100,10,30
1288,0.001,100,10,30
1289,0.001,100,10,30
1290,0.001,100,10,30
1291,0.001,100,10,30
1292,0.001,100,10,30
1293,0.001,100,10,30
1294,0.001,100,10,30
1295,0.001,100,10,30
1296,0.001,100,10,30
1297,0.001,100,10,30
1298,0.001,100,10,30
1299,0.001,100,10,30
1300,0.001,300,10,30
1301,0.001,300,10,30
1302,0.001,300,10,30
1303,0.001,300,10,30
1304,0.001,300,10,30
1305,0.001,300,10,30
1306,0.001,300,10,30
1307,0.001,300,10,30
1308,0.001,300,10,30
1309,0.001,300,10,30
1310,0.001,300,10,30
1311,0.001,300,10,30
1312,0.001,300,10,30
1313,0.001,300,10,30
1314,0.001,300,10,30
1315,0.001,300,10,30
1316,0.001,300,10,30
1317,0.001,300,10,30
1318,0.001,300,10,30
1319,0.001,300,10,30
1320,0.001,300,10,30
1321,0.001,300,10,30
1322,0.001,300,10,30
1323,0.001,300,10,30
1324,0.001,300,10,30
1325,0.001,300,10,30
1326,0.001,300,10,30
1327,0.001,300,10,30
1328,0.001,300,10,30
1329,0.001,300,10,30
1330,0.001,300,10,30
1331,0.001,300,10,30
1332,0.001,300,10,30
1333,0.001,300,10,30
1334,0.001,300,10,30
1335,0.001,300,10,30
1336,0.001,300,10,30
1337,0.001,300,10,30
1338,0.001,300,10,30
1339,0.001,300,10,30
1340,0.001,300,10,30
1341,0.001,300,10,30
1342,0.001,300,10,30
1343,0.001,300,10,30
1344,0.001,300,10,30
1345,0.001,300,10,30
1346,0.001,300,10,30
1347,0.001,300,10,30
1348,0.001,300,10,30
1349,0.001,300,10,30
1350,0.001,1000,10,30
1351,0.001,1000,10,30
1352,0.001,1000,10,30
1353,0.001,1000,10,30
1354,0.001,1000,10,30
1355,0.001,1000,10,30
1356,0.001,1000,10,30
1357,0.001,1000,10,30
1358,0.001,1000,10,30
1359,0.001,1000,10,30
1360,0.001,1000,10,30
1361,0.001,1000,10,30
1362,0.001,1000,10,30
1363,0.001,1000,10,30
1364,0.001,1000,10,30
1365,0.001,1000,10,30
1366,0.001,1000,10,30
1367,0.001,1000,10,30
1368,0.001,1000,10,30
1369,0.001,1000,10,30
1370,0.001,1000,10,30
1371,0.001,1000,10,30
1372,0.001,1000,10,30
1373,0.001,1000,10,30
1374,0.001,1000,10,30
1375,0.001,1000,10,30
1376,0.001,1000,10,30
1377,0.001,1000,10,30
1378,0.001,1000,10,30
1379,0.001,1000,10,30
1380,0.001,1000,10,30
1381,0.001,1000,10,30
1382,0.001,1000,10,30
1383,0.001,1000,10,30
1384,0.001,1000,10,30
1385,0.001,1000,10,30
1386,0.001,1000,10,30
1387,0.001,1000,10,30
1388,0.001,1000,10,30
1389,0.001,1000,10,30
1390,0.001,1000,10,30
1391,0.001,1000,10,30
1392,0.001,1000,10,30
1393,0.001,1000,10,30
1394,0.001,1000,10,30
1395,0.001,1000,10,30
1396,0.001,1000,10,30
1397,0.001,1000,10,30
1398,0.001,1000,10,30
1399,0.001,1000,10,30
1400,0.001,30,30,30
1401,0.001,30,30,30
1402,0.001,30,30,30
1403,0.001,30,30,30
1404,0.001,30,30,30
1405,0.001,30,30,30
1406,0.001,30,30,30
1407,0.001,30,30,30
1408,0.001,30,30,30
1409,0.001,30,30,30
1410,0.001,30,30,30
1411,0.001,30,30,30
1412,0.001,30,30,30
1413,0.001,30,30,30
1414,0.001,30,30,30
1415,0.001,30,30,30
1416,0.001,30,30,30
1417,0.001,30,30,30
1418,0.001,30,30,30
1419,0.001,30,30,30
1420,0.001,30,30,30
1421,0.001,30,30,30
1422,0.001,30,30,30
1423,0.001,30,30,30
1424,0.001,30,30,30
1425,0.001,30,30,30
1426,0.001,30,30,30
1427,0.001,30,30,30
1428,0.001,30,30,30
1429,0.001,30,30,30
1430,0.001,30,30,30
1431,0.001,30,30,30
1432,0.001,30,30,30
1433,0.001,30,30,30
1434,0.001,30,30,30
1435,0.001,30,30,30
1436,0.001,30,30,30
1437,0.001,30,30,30
1438,0.001,30,30,30
1439,0.001,30,30,30
1440,0.001,30,30,30
1441,0.001,30,30,30
1442,0.001,30,30,30
1443,0.001,30,30,30
1444,0.001,30,30,30
1445,0.001,30,30,30
1446,0.001,30,30,30
1447,0.001,30,30,30
1448,0.001,30,30,30
1449,0.001,30,30,30
1450,0.001,100,30,30
1451,0.001,100,30,30
1452,0.001,100,30,30
1453,0.001,100,30,30
1454,0.001,100,30,30
1455,0.001,100,30,30
1456,0.001,100,30,30
1457,0.001,100,30,30
1458,0.001,100,30,30
1459,0.001,100,30,30
1460,0.001,100,30,30
1461,0.001,100,30,30
1462,0.001,100,30,30
1463,0.001,100,30,30
1464,0.001,100,30,30
1465,0.001,100,30,30
1466,0.001,100,30,30
1467,0.001,100,30,30
1468,0.001,100,30,30
1469,0.001,100,30,30
1470,0.001,100,30,30
1471,0.001,100,30,30
1472,0.001,100,30,30
1473,0.001,100,30,30
1474,0.001,100,30,30
1475,0.001,100,30,30
1476,0.001,100,30,30
1477,0.001,100,30,30
1478,0.001,100,30,30
1479,0.001,100,30,30
1480,0.001,100,30,30
1481,0.001,100,30,30
1482,0.001,100,30,30
1483,0.001,100,30,30
1484,0.001,100,30,30
1485,0.001,100,30,30
1486,0.001,100,30,30
1487,0.001,100,30,30
1488,0.001,100,30,30
1489,0.001,100,30,30
1490,0.001,100,30,30
1491,0.001,100,30,30
1492,0.001,100,30,30
1493,0.001,100,30,30
1494,0.001,100,30,30
1495,0.001,100,30,30
1496,0.001,100,30,30
1497,0.001,100,30,30
1498,0.001,100,30,30
1499,0.001,100,30,30
1500,0.001,300,30,30
1501,0.001,300,30,30
1502,0.001,300,30,30
1503,0.001,300,30,30
1504,0.001,300,30,30
1505,0.001,300,30,30
1506,0.001,300,30,30
1507,0.001,300,30,30
1508,0.001,300,30,30
1509,0.001,300,30,30
1510,0.001,300,30,30
1511,0.001,300,30,30
1512,0.001,300,30,30
1513,0.001,300,30,30
1514,0.001,300,30,30
1515,0.001,300,30,30
1516,0.001,300,30,30
1517,0.001,300,30,30
1518,0.001,300,30,30
1519,0.001,300,30,30
1520,0.001,300,30,30
1521,0.001,300,30,30
1522,0.001,300,30,30
1523,0.001,300,30,30
1524,0.001,300,30,30
1525,0.001,300,30,30
1526,0.001,300,30,30
1527,0.001,300,30,30
1528,0.001,300,30,30
1529,0.001,300,30,30
1530,0.001,300,30,30
1531,0.001,300,30,30
1532,0.001,300,30,30
1533,0.001,300,30,30
1534,0.001,300,30,30
1535,0.001,300,30,30
1536,0.001,300,30,30
1537,0.001,300,30,30
1538,0.001,300,30,30
1539,0.001,300,30,30
1540,0.001,300,30,30
1541,0.001,300,30,30
1542,0.001,300,30,30
1543,0.001,300,30,30
1544,0.001,300,30,30
1545,0.001,300,30,30
1546,0.001,300,30,30
1547,0.001,300,30,30
1548,0.001,300,30,30
1549,0.001,300,30,30
1550,0.001,1000,30,30
1551,0.001,1000,30,30
1552,0.001,1000,30,30
1553,0.001,1000,30,30
1554,0.001,1000,30,30
1555,0.001,1000,30,30
1556,0.001,1000,30,30
1557,0.001,1000,30,30
1558,0.001,1000,30,30
1559,0.001,1000,30,30
1560,0.001,1000,30,30
1561,0.001,1000,30,30
1562,0.001,1000,30,30
1563,0.001,1000,30,30
1564,0.001,1000,30,30
1565,0.001,1000,30,30
1566,0.001,1000,30,30
1567,0.001,1000,30,30
1568,0.001,1000,30,30
1569,0.001,1000,30,30
1570,0.001,1000,30,30
1571,0.001,1000,30,30
1572,0.001,1000,30,30
1573,0.001,1000,30,30
1574,0.001,1000,30,30
1575,0.001,1000,30,30
1576,0.001,1000,30,30
1577,0.001,1000,30,30
1578,0.001,1000,30,30
1579,0.001,1000,30,30
1580,0.001,1000,30,30
1581,0.001,1000,30,30
1582,0.001,1000,30,30
1583,0.001,1000,30,30
1584,0.001,1000,30,30
1585,0.001,1000,30,30
1586,0.001,1000,30,30
1587,0.001,1000,30,30
1588,0.001,1000,30,30
1589,0.001,1000,30,30
1590,0.001,1000,30,30
1591,0.001,1000,30,30
1592,0.001,1000,30,30
1593,0.001,1000,30,30
1594,0.001,1000,30,30
1595,0.001,1000,30,30
1596,0.001,1000,30,30
1597,0.001,1000,30,30
1598,0.001,1000,30,30
1599,0.001,1000,30,30
1600,0.001,30,100,30
1601,0.001,30,100,30
1602,0.001,30,100,30
1603,0.001,30,100,30
1604,0.001,30,100,30
1605,0.001,30,100,30
1606,0.001,30,100,30
1607,0.001,30,100,30
1608,0.001,30,100,30
1609,0.001,30,100,30
1610,0.001,30,100,30
1611,0.001,30,100,30
1612,0.001,30,100,30
1613,0.001,30,100,30
1614,0.001,30,100,30
1615,0.001,30,100,30
1616,0.001,30,100,30
1617,0.001,30,100,30
1618,0.001,30,100,30
1619,0.001,30,100,30
1620,0.001,30,100,30
1621,0.001,30,100,30
1622,0.001,30,100,30
1623,0.001,30,100,30
1624,0.001,30,100,30
1625,0.001,30,100,30
1626,0.001,30,100,30
1627,0.001,30,100,30
1628,0.001,30,100,30
1629,0.001,30,100,30
1630,0.001,30,100,30
1631,0.001,30,100,30
1632,0.001,30,100,30
1633,0.001,30,100,30
1634,0.001,30,100,30
1635,0.001,30,100,30
1636,0.001,30,100,30
1637,0.001,30,100,30
1638,0.001,30,100,30
1639,0.001,30,100,30
1640,0.001,30,100,30
1641,0.001,30,100,30
1642,0.001,30,100,30
1643,0.001,30,100,30
1644,0.001,30,100,30
1645,0.001,30,100,30
1646,0.001,30,100,30
1647,0.001,30,100,30
1648,0.001,30,100,30
1649,0.001,30,100,30
1650,0.001,100,100,30
1651,0.001,100,100,30
1652,0.001,100,100,30
1653,0.001,100,100,30
1654,0.001,100,100,30
1655,0.001,100,100,30
1656,0.001,100,100,30
1657,0.001,100,100,30
1658,0.001,100,100,30
1659,0.001,100,100,30
1660,0.001,100,100,30
1661,0.001,100,100,30
1662,0.001,100,100,30
1663,0.001,100,100,30
1664,0.001,100,100,30
1665,0.001,100,100,30
1666,0.001,100,100,30
1667,0.001,100,100,30
1668,0.001,100,100,30
1669,0.001,100,100,30
1670,0.001,100,100,30
1671,0.001,100,100,30
1672,0.001,100,100,30
1673,0.001,100,100,30
1674,0.001,100,100,30
1675,0.001,100,100,30
1676,0.001,100,100,30
1677,0.001,100,100,30
1678,0.001,100,100,30
1679,0.001,100,100,30
1680,0.001,100,100,30
1681,0.001,100,100,30
1682,0.001,100,100,30
1683,0.001,100,100,30
1684,0.001,100,100,30
1685,0.001,100,100,30
1686,0.001,100,100,30
1687,0.001,100,100,30
1688,0.001,100,100,30
1689,0.001,100,100,30
1690,0.001,100,100,30
1691,0.001,100,100,30
1692,0.001,100,100,30
1693,0.001,100,100,30
1694,0.001,100,100,30
1695,0.001,100,100,30
1696,0.001,100,100,30
1697,0.001,100,100,30
1698,0.001,100,100,30
1699,0.001,100,100,30
1700,0.001,300,100,30
1701,0.001,300,100,30
1702,0.001,300,100,30
1703,0.001,300,100,30
1704,0.001,300,100,30
1705,0.001,300,100,30
1706,0.001,300,100,30
1707,0.001,300,100,30
1708,0.001,300,100,30
1709,0.001,300,100,30
1710,0.001,300,100,30
1711,0.001,300,100,30
1712,0.001,300,100,30
1713,0.001,300,100,30
1714,0.001,300,100,30
1715,0.001,300,100,30
1716,0.001,300,100,30
1717,0.001,300,100,30
1718,0.001,300,100,30
1719,0.001,300,100,30
1720,0.001,300,100,30
1721,0.001,300,100,30
1722,0.001,300,100,30
1723,0.001,300,100,30
1724,0.001,300,100,30
1725,0.001,300,100,30
1726,0.001,300,100,30
1727,0.001,300,100,30
1728,0.001,300,100,30
1729,0.001,300,100,30
1730,0.001,300,100,30
1731,0.001,300,100,30
1732,0.001,300,100,30
1733,0.001,300,100,30
1734,0.001,300,100,30
1735,0.001,300,100,30
1736,0.001,300,100,30
1737,0.001,300,100,30
1738,0.001,300,100,30
1739,0.001,300,100,30
1740,0.001,300,100,30
1741,0.001,300,100,30
1742,0.001,300,100,30
1743,0.001,300,100,30
1744,0.001,300,100,30
1745,0.001,300,100,30
1746,0.001,300,100,30
1747,0.001,300,100,30
1748,0.001,300,100,30
1749,0.001,300,100,30
1750,0.001,1000,100,30
1751,0.001,1000,100,30
1752,0.001,1000,100,30
1753,0.001,1000,100,30
1754,0.001,1000,100,30
1755,0.001,1000,100,30
1756,0.001,1000,100,30
1757,0.001,1000,100,30
1758,0.001,1000,100,30
1759,0.001,1000,100,30
1760,0.001,1000,100,30
1761,0.001,1000,100,30
1762,0.001,1000,100,30
1763,0.001,1000,100,30
1764,0.001,1000,100,30
1765,0.001,1000,100,30
1766,0.001,1000,100,30
1767,0.001,1000,100,30
1768,0.001,1000,100,30
1769,0.001,1000,100,30
1770,0.001,1000,100,30
1771,0.001,1000,100,30
1772,0.001,1000,100,30
1773,0.001,1000,100,30
1774,0.001,1000,100,30
1775,0.001,1000,100,30
1776,0.001,1000,100,30
1777,0.001,1000,100,30
1778,0.001,1000,100,30
1779,0.001,1000,100,30
1780,0.001,1000,100,30
1781,0.001,1000,100,30
1782,0.001,1000,100,30
1783,0.001,1000,100,30
1784,0.001,1000,100,30
1785,0.001,1000,100,30
1786,0.001,1000,100,30
1787,0.001,1000,100,30
1788,0.001,1000,100,30
1789,0.001,1000,100,30
1790,0.001,1000,100,30
1791,0.001,1000,100,30
1792,0.001,1000,100,30
1793,0.001,1000,100,30
1794,0.001,1000,100,30
1795,0.001,1000,100,30
1796,0.001,1000,100,30
1797,0.001,1000,100,30
1798,0.001,1000,100,30
1799,0.001,1000,100,30
1800,0.01,30,10,5
1801,0.01,30,10,5
1802,0.01,30,10,5
1803,0.01,30,10,5
1804,0.01,30,10,5
1805,0.01,30,10,5
1806,0.01,30,10,5
1807,0.01,30,10,5
1808,0.01,30,10,5
1809,0.01,30,10,5
1810,0.01,30,10,5
1811,0.01,30,10,5
1812,0.01,30,10,5
1813,0.01,30,10,5
1814,0.01,30,10,5
1815,0.01,30,10,5
1816,0.01,30,10,5
1817,0.01,30,10,5
1818,0.01,30,10,5
1819,0.01,30,10,5
1820,0.01,30,10,5
1821,0.01,30,10,5
1822,0.01,30,10,5
1823,0.01,30,10,5
1824,0.01,30,10,5
1825,0.01,30,10,5
1826,0.01,30,10,5
1827,0.01,30,10,5
1828,0.01,30,10,5
1829,0.01,30,10,5
1830,0.01,30,10,5
1831,0.01,30,10,5
1832,0.01,30,10,5
1833,0.01,30,10,5
1834,0.01,30,10,5
1835,0.01,30,10,5
1836,0.01,30,10,5
1837,0.01,30,10,5
1838,0.01,30,10,5
1839,0.01,30,10,5
1840,0.01,30,10,5
1841,0.01,30,10,5
1842,0.01,30,10,5
1843,0.01,30,10,5
1844,0.01,30,10,5
1845,0.01,30,10,5
1846,0.01,30,10,5
1847,0.01,30,10,5
1848,0.01,30,10,5
1849,0.01,30,10,5
1850,0.01,100,10,5
1851,0.01,100,10,5
1852,0.01,100,10,5
1853,0.01,100,10,5
1854,0.01,100,10,5
1855,0.01,100,10,5
1856,0.01,100,10,5
1857,0.01,100,10,5
1858,0.01,100,10,5
1859,0.01,100,10,5
1860,0.01,100,10,5
1861,0.01,100,10,5
1862,0.01,100,10,5
1863,0.01,100,10,5
1864,0.01,100,10,5
1865,0.01,100,10,5
1866,0.01,100,10,5
1867,0.01,100,10,5
1868,0.01,100,10,5
1869,0.01,100,10,5
1870,0.01,100,10,5
1871,0.01,100,10,5
1872,0.01,100,10,5
1873,0.01,100,10,5
1874,0.01,100,10,5
1875,0.01,100,10,5
1876,0.01,100,10,5
1877,0.01,100,10,5
1878,0.01,100,10,5
1879,0.01,100,10,5
1880,0.01,100,10,5
1881,0.01,100,10,5
1882,0.01,100,10,5
1883,0.01,100,10,5
1884,0.01,100,10,5
1885,0.01,100,10,5
1886,0.01,100,10,5
1887,0.01,100,10,5
1888,0.01,100,10,5
1889,0.01,100,10,5
1890,0.01,100,10,5
1891,0.01,100,10,5
1892,0.01,100,10,5
1893,0.01,100,10,5
1894,0.01,100,10,5
1895,0.01,100,10,5
1896,0.01,100,10,5
1897,0.01,100,10,5
1898,0.01,100,10,5
1899,0.01,100,10,5
1900,0.01,300,10,5
1901,0.01,300,10,5
1902,0.01,300,10,5
1903,0.01,300,10,5
1904,0.01,300,10,5
1905,0.01,300,10,5
1906,0.01,300,10,5
1907,0.01,300,10,5
1908,0.01,300,10,5
1909,0.01,300,10,5
1910,0.01,300,10,5
1911,0.01,300,10,5
1912,0.01,300,10,5
1913,0.01,300,10,5
1914,0.01,300,10,5
1915,0.01,300,10,5
1916,0.01,300,10,5
1917,0.01,300,10,5
1918,0.01,300,10,5
1919,0.01,300,10,5
1920,0.01,300,10,5
1921,0.01,300,10,5
1922,0.01,300,10,5
1923,0.01,300,10,5
1924,0.01,300,10,5
1925,0.01,300,10,5
1926,0.01,300,10,5
1927,0.01,300,10,5
1928,0.01,300,10,5
1929,0.01,300,10,5
1930,0.01,300,10,5
1931,0.01,300,10,5
1932,0.01,300,10,5
1933,0.01,300,10,5
1934,0.01,300,10,5
1935,0.01,300,10,5
1936,0.01,300,10,5
1937,0.01,300,10,5
1938,0.01,300,10,5
1939,0.01,300,10,5
1940,0.01,300,10,5
1941,0.01,300,10,5
1942,0.01,300,10,5
1943,0.01,300,10,5
1944,0.01,300,10,5
1945,0.01,300,10,5
1946,0.01,300,10,5
1947,0.01,300,10,5
1948,0.01,300,10,5
1949,0.01,300,10,5
1950,0.01,1000,10,5
1951,0.01,1000,10,5
1952,0.01,1000,10,5
1953,0.01,1000,10,5
1954,0.01,1000,10,5
1955,0.01,1000,10,5
1956,0.01,1000,10,5
1957,0.01,1000,10,5
1958,0.01,1000,10,5
1959,0.01,1000,10,5
1960,0.01,1000,10,5
1961,0.01,1000,10,5
1962,0.01,1000,10,5
1963,0.01,1000,10,5
1964,0.01,1000,10,5
1965,0.01,1000,10,5
1966,0.01,1000,10,5
1967,0.01,1000,10,5
1968,0.01,1000,10,5
1969,0.01,1000,10,5
1970,0.01,1000,10,5
1971,0.01,1000,10,5
1972,0.01,1000,10,5
1973,0.01,1000,10,5
1974,0.01,1000,10,5
1975,0.01,1000,10,5
1976,0.01,1000,10,5
1977,0.01,1000,10,5
1978,0.01,1000,10,5
1979,0.01,1000,10,5
1980,0.01,1000,10,5
1981,0.01,1000,10,5
1982,0.01,1000,10,5
1983,0.01,1000,10,5
1984,0.01,1000,10,5
1985,0.01,1000,10,5
1986,0.01,1000,10,5
1987,0.01,1000,10,5
1988,0.01,1000,10,5
1989,0.01,1000,10,5
